"identity_id","stage","id","file","sex","age","class","occupation","body","direction","hair_color","skin_tone","features","clothing","marital_status","expression","headwear_type","source_file","source_sha256","reference_files","prompt","sha256"
"I059","old","I059_old","portraits/I059_old.png","f","70","labour","harvest worker","fat","right","silver-grey and white remnants of original auburn","fair rose beige with copper freckles","very high narrow forehead; small deep-set grey eyes very far apart; straight broad medium-length nose; thick protruding lower lip and fine upper lip; long rounded jaw with full cheeks and thick neck; small close ears","coarse faded madder brown-red wool kirtle over rough hemp-linen, clearly mended patches and rubbed seams, coarse simple apron or shoulder cloth, plain wooden tool handle at lower edge, no rich trim","married","neutral","coif","provenance/raw/I059_old.png","ee3fa4d0d69c0b8e09efec197d2ab66319a5f9874240452f23bad885c29c1190","provenance/references/951db4158c37-I059_old-r1-ref0.png","IDENTITYPRESERVING completeportrait edit. ApplyVISIBLECHANGES first: Age70elderly clearlysilverwhitehair saggingcheeksjowlsneck droopinglids andagespots. At96px mustread65-75 not50. EXPRESSION:relaxedneutralmouth. REPLACE HEADWEAR:close cream linen coif neatly tied.  CLOTHING:coarse faded madder brown-red wool kirtle over rough hemp-linen, clearly mended patches and rubbed seams, coarse simple apron or shoulder cloth, plain wooden tool handle at lower edge, no rich trim. Haircolor:silver-grey and white remnants of original auburn. PreserveexactSAMEPERSON skull/nose/eyes/ears/chin:very high narrow forehead; small deep-set grey eyes very far apart; straight broad medium-length nose; thick protruding lower lip and fine upper lip; long rounded jaw with full cheeks and thick neck; small close ears. Same right direction and fat bodytype. Samepainterlyrealism upperleftlight plaingreybrown opaque squarebust. Integratedskinaging notwrinklestickers. Civiliannormalhair belowearbluntbob exceptspecifiedtonsure/bald. MINIVER plainmottledGREYWHITE SQUIRREL fur NO BLACKERMINE SPOTS. Showtargetheadwear evenifdifferentfromoriginal. No mirror/text/grid/newactor.","8f8a6c9003978f7d54d9d36668e971353a0512ec2249a5ae38408eb80550ffc0"
"I060","young","I060_young","portraits/I060_young.png","m","24","clerical","secular parish priest","fat","front","dark brown","fair neutral ivory with faint pink patches","broad domed skull; huge broad rounded nose with low bridge; wide-set large hazel eyes; raised fine arched brows; small thin straight mouth; small round chin inside soft heavy jaw; large flat ears","plain dark-brown long secular clerical robe, closed cloth neckline, no modern Roman collar, no monastic cowl or ceremonial stole","celibate","tired_worried","tonsure","provenance/raw/I060_young.png","d291ed984c5dd938b957224ab0d461352e56f6de8fda02513fbf9842dcb6689e","provenance/references/c88d923aca2f-파일럿_36명_통과_기준.jpg","Paint one complete indivisible square bust portrait, Southern England circa1300, same natural hand-painted realism and fine skin/wool brush texture as approved reference sheet. Reference is STYLE and quality ONLY; invent a completely NEW person unlike ANY reference face, never copy skull/eyes/nose. Opaque plain low-saturation grey-brown background, soft upper-left light, eyes40-48%height, comfortable head margin, full upper chest and shoulders to bottomedge. Natural realistic anatomy, no caricature, no photo filter, no black outlines/text/frame. DISTINCT CRANIOFACIAL IDENTITY and body silhouette. Skin tone and bodyfat do not imply wealth, morality or virtue. Draw desired direction from scratch NEVER mirror. Clothing MUST visibly identify circa1300 class: fine saturated but restrained scarlet/deepblue/forestgreen and sizeable miniver/fox fur for gentry, good mutedblue/plum wool and fur for merchant, workaprons/tools for artisan, coarse faded repairedcloth for labour/poor. All costumes painted coherently with face, not layers. Female headwear per subject must be structurally accurate and varied, NOT generic whiteveil every time. Adult male hair with straight or softlywavy blunt bob reaching BELOW EARS circa1300, no modern cropped sides/crewcut (except specified tonsure or bald elder). Expression MUST follow subject, mild lifelike smiling/worry/sharpness where specified. ONE complete natural hand-painted bust of I060, a 24-year-old man in southern England around 1300, secular parish priest, almost directly FRONT-facing, both cheeks visible with slight natural asymmetry. Permanent unique anatomical identity: broad domed skull; huge broad rounded nose with low bridge; wide-set large hazel eyes; raised fine arched brows; small thin straight mouth; small round chin inside soft heavy jaw; large flat ears. Build: clearly fat, full cheeks and jaw flesh, thick neck and broad soft shoulders without caricature. Skin: fair neutral ivory with faint pink patches; no complexion or body moral/class symbolism. Hair: dark brown; clean shaven; civilian hair below ears in natural blunt medieval bob unless tonsured or balding. Age: youthful facial tissue and clear eyes, no deep mature wrinkles. Expression: restrained fatigue or concern, faintly pinched brows and weary mouth, humane and natural. Clothing must visibly communicate occupation and class: plain dark-brown long secular clerical robe, closed cloth neckline, no modern Roman collar, no monastic cowl or ceremonial stole. Headwear: genuine medieval crown tonsure and uneven ring of ear-length hair. Across ages preserve this actual skull, nose, eye spacing, ear shape and chin asymmetry; do not substitute another actor. No modern fade, undercut, crew cut or makeup. Whole person painted together, no layers and no mirroring. Coherent upper-left light, flat muted grey-brown background, bust fills frame, eye line roughly 40–48 percent canvas height. Gentry colors visibly richer than labour cloth, never neon. Distinct realistic individual, no caricature or repeated pilot face. STRICT FRONT VIEW equalcheeks nosecentered eyesdirectlytocamera, NOTthreequarter.","e7b1bc2af848dbeecc80cec64c931ed4b55bc0329c1c98f74fd73e043c990ca6"
"I060","mature","I060_mature","portraits/I060_mature.png","m","45","clerical","secular parish priest","fat","front","dark brown with scattered grey strands","fair neutral ivory with faint pink patches","broad domed skull; huge broad rounded nose with low bridge; wide-set large hazel eyes; raised fine arched brows; small thin straight mouth; small round chin inside soft heavy jaw; large flat ears","plain dark-brown long secular clerical robe, closed cloth neckline, no modern Roman collar, no monastic cowl or ceremonial stole","celibate","sharp_suspicious","tonsure","provenance/raw/I060_mature.png","db5bb077d8a5586716e3b6b577e1de0f81b64c9abe10ad761179390534e6fbe6","provenance/references/e7b1bc2af848-I060_young.png","IDENTITY-PRESERVING fullportrait edit of attachedoriginal. FIRST apply these VISIBLE CHANGES: Now age45 MIDDLEAGED: visible nasolabialfolds,crowfeet and earlygreytemples, no elderlydeepwrinkles. EXPRESSION: SHARP assessing expression: narrowed eyes, one subtlyraised eyebrow, compressedfirmmouth; notsad or worried. REPLACE HEADWEAR with: genuine medieval crown tonsure and uneven ring of ear-length hair.  TARGET CLOTHES: plain dark-brown long secular clerical robe, closed cloth neckline, no modern Roman collar, no monastic cowl or ceremonial stole. Targethaircolor: dark brown with scattered grey strands. Preserve SAME PERSON recognizable boneproportions, nose,eye spacing,earshape,chin andanyasymmetry: broad domed skull; huge broad rounded nose with low bridge; wide-set large hazel eyes; raised fine arched brows; small thin straight mouth; small round chin inside soft heavy jaw; large flat ears. Keep front-facing orientation, fat bodytype, same natural painterlyrealism, upperleftlight andplaingreybrown opaque squarebust framing. Coherent anatomicalaging throughfaceandneck, notwrinklestickers. CIVILIAN malehair must visiblyextendbelowearlobes in medievalbluntbob unless targettonsured/bald. Miniver is softmottledgreywhiteSQUIRRELfur withNOBLACKERMINEspots. Do notcopy originalheadwear iftargetdiffers. No flip, no text/frame/grid, no newactor.","d61100488db2c10f8f214378201fab3398afe024f56f28f6d936391075fef4e0"
"I060","old","I060_old","portraits/I060_old.png","m","70","clerical","secular parish priest","fat","front","silver-grey and white remnants of original dark brown","fair neutral ivory with faint pink patches","broad domed skull; huge broad rounded nose with low bridge; wide-set large hazel eyes; raised fine arched brows; small thin straight mouth; small round chin inside soft heavy jaw; large flat ears","plain dark-brown long secular clerical robe, closed cloth neckline, no modern Roman collar, no monastic cowl or ceremonial stole","celibate","tired_worried","tonsure","provenance/raw/I060_old.png","fc5cdbd2e7e4f901dbd4ec13db51aa84516f443f0d6b659e7731dd564e344c5e","provenance/references/e7b1bc2af848-I060_young.png","IDENTITY-PRESERVING fullportrait edit of attachedoriginal. FIRST apply these VISIBLE CHANGES: Now age70 ELDERLY: clearly silverwhitehair ifvisible, sagging cheeks/jaw/neck, thinnertemplevolume, droopingeyelids, irregularagespots. Read65-75 at96px, not merely50. EXPRESSION: visibly WEARY and WORRIED: raised innerbrows, slightlypinchedbrow, tired lowerlids andmouth. REPLACE HEADWEAR with: genuine medieval crown tonsure and uneven ring of ear-length hair.  TARGET CLOTHES: plain dark-brown long secular clerical robe, closed cloth neckline, no modern Roman collar, no monastic cowl or ceremonial stole. Targethaircolor: silver-grey and white remnants of original dark brown. Preserve SAME PERSON recognizable boneproportions, nose,eye spacing,earshape,chin andanyasymmetry: broad domed skull; huge broad rounded nose with low bridge; wide-set large hazel eyes; raised fine arched brows; small thin straight mouth; small round chin inside soft heavy jaw; large flat ears. Keep front-facing orientation, fat bodytype, same natural painterlyrealism, upperleftlight andplaingreybrown opaque squarebust framing. Coherent anatomicalaging throughfaceandneck, notwrinklestickers. CIVILIAN malehair must visiblyextendbelowearlobes in medievalbluntbob unless targettonsured/bald. Miniver is softmottledgreywhiteSQUIRRELfur withNOBLACKERMINEspots. Do notcopy originalheadwear iftargetdiffers. No flip, no text/frame/grid, no newactor.","f0624697a97cdedfcf605826a7ba10226fc223945e659ddbdbef71f01be6b90f"
"I061","young","I061_young","portraits/I061_young.png","m","24","clerical","Franciscan friar","thin","left","sandy red","light cool beige with freckles","very short square skull; close small grey eyes under exceptionally heavy flat brow; long thin straight nose with rounded drooping tip; wide full mouth; large jutting cleft square chin; tiny low ears","Franciscan grey-brown undyed habit with lowered cowl and plain rope cincture edge at lower bust, no modern Roman collar","celibate","sharp_suspicious","tonsure","provenance/raw/I061_young.png","b3be3810d6ab0ca90c0909d1897b2afd906bc4b10b08c44c12cb833a87f8c33f","provenance/references/c88d923aca2f-파일럿_36명_통과_기준.jpg","Paint one complete indivisible square bust portrait, Southern England circa1300, same natural hand-painted realism and fine skin/wool brush texture as approved reference sheet. Reference is STYLE and quality ONLY; invent a completely NEW person unlike ANY reference face, never copy skull/eyes/nose. Opaque plain low-saturation grey-brown background, soft upper-left light, eyes40-48%height, comfortable head margin, full upper chest and shoulders to bottomedge. Natural realistic anatomy, no caricature, no photo filter, no black outlines/text/frame. DISTINCT CRANIOFACIAL IDENTITY and body silhouette. Skin tone and bodyfat do not imply wealth, morality or virtue. Draw desired direction from scratch NEVER mirror. Clothing MUST visibly identify circa1300 class: fine saturated but restrained scarlet/deepblue/forestgreen and sizeable miniver/fox fur for gentry, good mutedblue/plum wool and fur for merchant, workaprons/tools for artisan, coarse faded repairedcloth for labour/poor. All costumes painted coherently with face, not layers. Female headwear per subject must be structurally accurate and varied, NOT generic whiteveil every time. Adult male hair with straight or softlywavy blunt bob reaching BELOW EARS circa1300, no modern cropped sides/crewcut (except specified tonsure or bald elder). Expression MUST follow subject, mild lifelike smiling/worry/sharpness where specified. ONE complete natural hand-painted bust of I061, a 24-year-old man in southern England around 1300, Franciscan friar, genuinely facing image LEFT in three-quarter view. Permanent unique anatomical identity: very short square skull; close small grey eyes under exceptionally heavy flat brow; long thin straight nose with rounded drooping tip; wide full mouth; large jutting cleft square chin; tiny low ears. Build: slender neck, narrow bony shoulders and lean tissues; skull may still be broad. Skin: light cool beige with freckles; no complexion or body moral/class symbolism. Hair: sandy red; sparse short red beard; civilian hair below ears in natural blunt medieval bob unless tonsured or balding. Age: youthful facial tissue and clear eyes, no deep mature wrinkles. Expression: subtly questioning sharp eyes, one raised brow and faintly tightened mouth, not villainous. Clothing must visibly communicate occupation and class: Franciscan grey-brown undyed habit with lowered cowl and plain rope cincture edge at lower bust, no modern Roman collar. Headwear: genuine medieval crown tonsure and uneven ring of ear-length hair. Across ages preserve this actual skull, nose, eye spacing, ear shape and chin asymmetry; do not substitute another actor. No modern fade, undercut, crew cut or makeup. Whole person painted together, no layers and no mirroring. Coherent upper-left light, flat muted grey-brown background, bust fills frame, eye line roughly 40–48 percent canvas height. Gentry colors visibly richer than labour cloth, never neon. Distinct realistic individual, no caricature or repeated pilot face.","57ef4fbe0873eb98c66b5dc3bfb34a1d70e354bbf8afc93ccdd9c147df531586"
"I061","mature","I061_mature","portraits/I061_mature.png","m","45","clerical","Franciscan friar","thin","left","sandy red with scattered grey strands","light cool beige with freckles","very short square skull; close small grey eyes under exceptionally heavy flat brow; long thin straight nose with rounded drooping tip; wide full mouth; large jutting cleft square chin; tiny low ears","Franciscan grey-brown undyed habit with lowered cowl and plain rope cincture edge at lower bust, no modern Roman collar","celibate","slight_smile","tonsure","provenance/raw/I061_mature.png","e6bfb4f5dff83be6e7af5a120d22f2b577105f14da893e1541f892abe2a6f885","provenance/references/57ef4fbe0873-I061_young.png","IDENTITY-PRESERVING fullportrait edit of attachedoriginal. FIRST apply these VISIBLE CHANGES: Now age45 MIDDLEAGED: visible nasolabialfolds,crowfeet and earlygreytemples, no elderlydeepwrinkles. EXPRESSION: clearly visible but subtle warm closed-mouth SMILE, raised mouth corners, smiling eyes. REPLACE HEADWEAR with: genuine medieval crown tonsure and uneven ring of ear-length hair.  TARGET CLOTHES: Franciscan grey-brown undyed habit with lowered cowl and plain rope cincture edge at lower bust, no modern Roman collar. Targethaircolor: sandy red with scattered grey strands. Preserve SAME PERSON recognizable boneproportions, nose,eye spacing,earshape,chin andanyasymmetry: very short square skull; close small grey eyes under exceptionally heavy flat brow; long thin straight nose with rounded drooping tip; wide full mouth; large jutting cleft square chin; tiny low ears. Keep left-facing orientation, thin bodytype, same natural painterlyrealism, upperleftlight andplaingreybrown opaque squarebust framing. Coherent anatomicalaging throughfaceandneck, notwrinklestickers. CIVILIAN malehair must visiblyextendbelowearlobes in medievalbluntbob unless targettonsured/bald. Miniver is softmottledgreywhiteSQUIRRELfur withNOBLACKERMINEspots. Do notcopy originalheadwear iftargetdiffers. No flip, no text/frame/grid, no newactor.","d596109a7f5d7811802f7b218e96d402a079a88d7ca087445717264c9f93ed39"
"I061","old","I061_old","portraits/I061_old.png","m","70","clerical","Franciscan friar","thin","left","silver-grey and white remnants of original sandy red","light cool beige with freckles","very short square skull; close small grey eyes under exceptionally heavy flat brow; long thin straight nose with rounded drooping tip; wide full mouth; large jutting cleft square chin; tiny low ears","Franciscan grey-brown undyed habit with lowered cowl and plain rope cincture edge at lower bust, no modern Roman collar","celibate","neutral","tonsure","provenance/raw/I061_old.png","db12917fa1288420fcd8ed0cda7063fe06bcdbb5c3d6b2902ed8788053999099","provenance/references/57ef4fbe0873-I061_young.png","IDENTITY-PRESERVING fullportrait edit of attachedoriginal. FIRST apply these VISIBLE CHANGES: Now age70 ELDERLY: clearly silverwhitehair ifvisible, sagging cheeks/jaw/neck, thinnertemplevolume, droopingeyelids, irregularagespots. Read65-75 at96px, not merely50. EXPRESSION: relaxed neutral mouth. REPLACE HEADWEAR with: genuine medieval crown tonsure and uneven ring of ear-length hair.  TARGET CLOTHES: Franciscan grey-brown undyed habit with lowered cowl and plain rope cincture edge at lower bust, no modern Roman collar. Targethaircolor: silver-grey and white remnants of original sandy red. Preserve SAME PERSON recognizable boneproportions, nose,eye spacing,earshape,chin andanyasymmetry: very short square skull; close small grey eyes under exceptionally heavy flat brow; long thin straight nose with rounded drooping tip; wide full mouth; large jutting cleft square chin; tiny low ears. Keep left-facing orientation, thin bodytype, same natural painterlyrealism, upperleftlight andplaingreybrown opaque squarebust framing. Coherent anatomicalaging throughfaceandneck, notwrinklestickers. CIVILIAN malehair must visiblyextendbelowearlobes in medievalbluntbob unless targettonsured/bald. Miniver is softmottledgreywhiteSQUIRRELfur withNOBLACKERMINEspots. Do notcopy originalheadwear iftargetdiffers. No flip, no text/frame/grid, no newactor.","68478bdd4e06a717df950fc1d8523fe69520d01152f10decb3c9130fc21b80fc"
"I062","young","I062_young","portraits/I062_young.png","f","24","clerical","Benedictine nun","average","right","dark ash brown","fair honey ivory with pink cheeks","broad low forehead; high wide angular cheekbones; small widely spaced deep-set blue eyes; long convex nose with broad uneven tip; large softly pursed lips; short strongly jutting chin; small close ears","Benedictine black habit, close white linen wimple and black outer veil, no jewelry or priestly vestments","celibate","sharp_suspicious","veil_wimple","provenance/raw/I062_young.png","308548e7f1bb9cd9f675391bee7cd486b268eee3e3ff26d581ccb5b9424ad77b","provenance/references/c88d923aca2f-파일럿_36명_통과_기준.jpg","Paint one complete indivisible square bust portrait, Southern England circa1300, same natural hand-painted realism and fine skin/wool brush texture as approved reference sheet. Reference is STYLE and quality ONLY; invent a completely NEW person unlike ANY reference face, never copy skull/eyes/nose. Opaque plain low-saturation grey-brown background, soft upper-left light, eyes40-48%height, comfortable head margin, full upper chest and shoulders to bottomedge. Natural realistic anatomy, no caricature, no photo filter, no black outlines/text/frame. DISTINCT CRANIOFACIAL IDENTITY and body silhouette. Skin tone and bodyfat do not imply wealth, morality or virtue. Draw desired direction from scratch NEVER mirror. Clothing MUST visibly identify circa1300 class: fine saturated but restrained scarlet/deepblue/forestgreen and sizeable miniver/fox fur for gentry, good mutedblue/plum wool and fur for merchant, workaprons/tools for artisan, coarse faded repairedcloth for labour/poor. All costumes painted coherently with face, not layers. Female headwear per subject must be structurally accurate and varied, NOT generic whiteveil every time. Adult male hair with straight or softlywavy blunt bob reaching BELOW EARS circa1300, no modern cropped sides/crewcut (except specified tonsure or bald elder). Expression MUST follow subject, mild lifelike smiling/worry/sharpness where specified. ONE complete natural hand-painted bust of I062, a 24-year-old woman in southern England around 1300, Benedictine nun, genuinely facing image RIGHT in three-quarter view. Permanent unique anatomical identity: broad low forehead; high wide angular cheekbones; small widely spaced deep-set blue eyes; long convex nose with broad uneven tip; large softly pursed lips; short strongly jutting chin; small close ears. Build: ordinary medium neck and shoulders with moderate cheek tissue. Skin: fair honey ivory with pink cheeks; no complexion or body moral/class symbolism. Hair: dark ash brown. Age: youthful facial tissue and clear eyes, no deep mature wrinkles. Expression: subtly questioning sharp eyes, one raised brow and faintly tightened mouth, not villainous. Clothing must visibly communicate occupation and class: Benedictine black habit, close white linen wimple and black outer veil, no jewelry or priestly vestments. Headwear: Benedictine black outer veil over close white linen wimple. Across ages preserve this actual skull, nose, eye spacing, ear shape and chin asymmetry; do not substitute another actor. No modern fade, undercut, crew cut or makeup. Whole person painted together, no layers and no mirroring. Coherent upper-left light, flat muted grey-brown background, bust fills frame, eye line roughly 40–48 percent canvas height. Gentry colors visibly richer than labour cloth, never neon. Distinct realistic individual, no caricature or repeated pilot face.","641d892eaafd4d7f2b178bd1e90acc03096ce6c76188238a046b4cc6b51ccdb5"
"I062","mature","I062_mature","portraits/I062_mature.png","f","45","clerical","Benedictine nun","average","right","dark ash brown with scattered grey strands","fair honey ivory with pink cheeks","broad low forehead; high wide angular cheekbones; small widely spaced deep-set blue eyes; long convex nose with broad uneven tip; large softly pursed lips; short strongly jutting chin; small close ears","Benedictine black habit, close white linen wimple and black outer veil, no jewelry or priestly vestments","celibate","neutral","veil_wimple","provenance/raw/I062_mature.png","ef926383e9dcdf21f031de959a0df6730ff6eba3a6a0f49d48089d623db44f4e","provenance/references/641d892eaafd-I062_mature-r1-ref0.png","IDENTITYPRESERVING completeportrait edit. ApplyVISIBLECHANGES first: Age45middleaged visible crowfeet nasolabialfolds earlygreytemples, notelderly. EXPRESSION:relaxedneutralmouth. REPLACE HEADWEAR:Benedictine black outer veil over close white linen wimple.  CLOTHING:Benedictine black habit, close white linen wimple and black outer veil, no jewelry or priestly vestments. Haircolor:dark ash brown with scattered grey strands. PreserveexactSAMEPERSON skull/nose/eyes/ears/chin:broad low forehead; high wide angular cheekbones; small widely spaced deep-set blue eyes; long convex nose with broad uneven tip; large softly pursed lips; short strongly jutting chin; small close ears. Same right direction and average bodytype. Samepainterlyrealism upperleftlight plaingreybrown opaque squarebust. Integratedskinaging notwrinklestickers. Civiliannormalhair belowearbluntbob exceptspecifiedtonsure/bald. MINIVER plainmottledGREYWHITE SQUIRREL fur NO BLACKERMINE SPOTS. Showtargetheadwear evenifdifferentfromoriginal. No mirror/text/grid/newactor.","08a9b3e18fb75b7f9112c7238db64a19632fbe4b8058c528eb8ec80045a4ad7a"
"I062","old","I062_old","portraits/I062_old.png","f","70","clerical","Benedictine nun","average","right","silver-grey and white remnants of original dark ash brown","fair honey ivory with pink cheeks","broad low forehead; high wide angular cheekbones; small widely spaced deep-set blue eyes; long convex nose with broad uneven tip; large softly pursed lips; short strongly jutting chin; small close ears","Benedictine black habit, close white linen wimple and black outer veil, no jewelry or priestly vestments","celibate","neutral","veil_wimple","provenance/raw/I062_old.png","6f369b5ec6d3fd0b2dd0a9468476ac52fa9cef8c5efc64196a5b405f5c66b427","provenance/references/641d892eaafd-I062_old-r1-ref0.png","IDENTITYPRESERVING completeportrait edit. ApplyVISIBLECHANGES first: Age70elderly clearlysilverwhitehair saggingcheeksjowlsneck droopinglids andagespots. At96px mustread65-75 not50. EXPRESSION:relaxedneutralmouth. REPLACE HEADWEAR:Benedictine black outer veil over close white linen wimple.  CLOTHING:Benedictine black habit, close white linen wimple and black outer veil, no jewelry or priestly vestments. Haircolor:silver-grey and white remnants of original dark ash brown. PreserveexactSAMEPERSON skull/nose/eyes/ears/chin:broad low forehead; high wide angular cheekbones; small widely spaced deep-set blue eyes; long convex nose with broad uneven tip; large softly pursed lips; short strongly jutting chin; small close ears. Same right direction and average bodytype. Samepainterlyrealism upperleftlight plaingreybrown opaque squarebust. Integratedskinaging notwrinklestickers. Civiliannormalhair belowearbluntbob exceptspecifiedtonsure/bald. MINIVER plainmottledGREYWHITE SQUIRREL fur NO BLACKERMINE SPOTS. Showtargetheadwear evenifdifferentfromoriginal. No mirror/text/grid/newactor.","360c1fc8339bd20043545e5448067f5a6533838d905d28f3be3c218792f4d129"
"I063","young","I063_young","portraits/I063_young.png","m","24","poor_servant","household servant","thin","front","dark chestnut","light warm ivory with faint olive undertone","narrow domed skull; close small dark eyes with downturned corners; broad bulbous short nose and flared nostrils; broad high cheekbones; thick lower lip and thin upper lip; long blunt chin angled right; large open ears","heavily worn secondhand dull ochre-brown wool tunic, multiple mismatched repairs and fraying over rough hemp-linen, visibly more worn than labour clothes, simple cord fastening, no jewels or fur; dignified rather than comic dirt","married","neutral","bare_bob","provenance/raw/I063_young.png","7fc9adda87634028134c12d8d9dfcc098fdd4c0027ed2a898d1d4a16b3378ebc","provenance/references/75a5d117d5b8-I063_young-before-r2.png","Edit ONLY HAIR of this historicalportrait. Keepexactly sameperson facefeatures/age/expression/pose/garment/colors. Replace shortshaggy modernhair with authenticcirca1300 BLUNT BOB. Thick side locks extend CLEARLY BELOW BOTH EARLOBES TO JAWANGLE, partlycoverouterears, roundedcontinuousbobsilhouette and longer napeendingatupperneck. Samehaircolor, simpleunevenfringe; NO croppedsidehair, nofade/undercut, notmullet. Soft natural hair and natural handpainting, notwig. Sameflatbackground/crop/upperleftlight, no text/panels/flip.","909edaf289b61251d966b60eb06194ff440ea0d30458f18903873665ad4e9276"
"I063","mature","I063_mature","portraits/I063_mature.png","m","45","poor_servant","household servant","thin","front","dark chestnut with scattered grey strands","light warm ivory with faint olive undertone","narrow domed skull; close small dark eyes with downturned corners; broad bulbous short nose and flared nostrils; broad high cheekbones; thick lower lip and thin upper lip; long blunt chin angled right; large open ears","heavily worn secondhand dull ochre-brown wool tunic, multiple mismatched repairs and fraying over rough hemp-linen, visibly more worn than labour clothes, simple cord fastening, no jewels or fur; dignified rather than comic dirt","married","neutral","hood","provenance/raw/I063_mature.png","be993c1e8c3c6d810c1b51c8ec3781e30cd2250fa97f942638701ac564a396c1","provenance/references/909edaf289b6-I063_mature-r1-ref0.png","IDENTITY-PRESERVE completeportrait edit. ApplytargetchangesFIRST: Now45middleaged withmoderatecrowfeet/forehead/nasolabialfolds, subtlegreytemples. Notelderly. EXPRESSION:neutralrelaxedmouth. REPLACE HEADWEAR:early period chaperon in simple hood-and-cape form, NOT later turban form; visible natural ear-below bob hair. . TARGETCLOTHING:heavily worn secondhand dull ochre-brown wool tunic, multiple mismatched repairs and fraying over rough hemp-linen, visibly more worn than labour clothes, simple cord fastening, no jewels or fur; dignified rather than comic dirt. HAIRCOLOR:dark chestnut with scattered grey strands. PreserveEXACT SAMEPERSON recognizable skull/nose/eye spacing/earshape/chin:narrow domed skull; close small dark eyes with downturned corners; broad bulbous short nose and flared nostrils; broad high cheekbones; thick lower lip and thin upper lip; long blunt chin angled right; large open ears. Keepfrontorientation andthinbodytype, samehandpaintednaturalrealism, flatgreybrownbackground upperleftlight squarebustcrop. Anatomicalaging integrated throughfaceandneck, notdrawnwrinklemask. Adultmalehair continuousBLUNT BOB BELOW EARLOBES atjawangle unlessbald/tonsured. Miniver is softgreywhiteSQUIRREL noBLACKERMINEspots. Actuallydrawtargetheadwearnotoriginal ifdifferent. No mirror, text, panels, newactor.","57afab5f6c4f7534569d2074d6c65b70ecb8c8c9b8aea5a1d5623b66aa8ca30e"
"I063","old","I063_old","portraits/I063_old.png","m","70","poor_servant","household servant","thin","front","silver-grey and white remnants of original dark chestnut","light warm ivory with faint olive undertone","narrow domed skull; close small dark eyes with downturned corners; broad bulbous short nose and flared nostrils; broad high cheekbones; thick lower lip and thin upper lip; long blunt chin angled right; large open ears","heavily worn secondhand dull ochre-brown wool tunic, multiple mismatched repairs and fraying over rough hemp-linen, visibly more worn than labour clothes, simple cord fastening, no jewels or fur; dignified rather than comic dirt","married","neutral","bare_bob","provenance/raw/I063_old.png","f98475c74b86d18c691730a563793066c89a261f5f91f1460b503e906418f76d","provenance/references/909edaf289b6-I063_old-r1-ref0.png","IDENTITY-PRESERVE completeportrait edit. ApplytargetchangesFIRST: Now70 clearlyELDERLY: whitegreyhair ifvisible, droopinglids/saggingjowls/loose neckskin/age spots. Read65-75at96px. EXPRESSION:neutralrelaxedmouth. REPLACE HEADWEAR:bare head with naturally uneven straight or wavy blunt bob below ears, no short sides or fade. . TARGETCLOTHING:heavily worn secondhand dull ochre-brown wool tunic, multiple mismatched repairs and fraying over rough hemp-linen, visibly more worn than labour clothes, simple cord fastening, no jewels or fur; dignified rather than comic dirt. HAIRCOLOR:silver-grey and white remnants of original dark chestnut. PreserveEXACT SAMEPERSON recognizable skull/nose/eye spacing/earshape/chin:narrow domed skull; close small dark eyes with downturned corners; broad bulbous short nose and flared nostrils; broad high cheekbones; thick lower lip and thin upper lip; long blunt chin angled right; large open ears. Keepfrontorientation andthinbodytype, samehandpaintednaturalrealism, flatgreybrownbackground upperleftlight squarebustcrop. Anatomicalaging integrated throughfaceandneck, notdrawnwrinklemask. Adultmalehair continuousBLUNT BOB BELOW EARLOBES atjawangle unlessbald/tonsured. Miniver is softgreywhiteSQUIRREL noBLACKERMINEspots. Actuallydrawtargetheadwearnotoriginal ifdifferent. No mirror, text, panels, newactor.","9f395e8ce9eb2e159accb7b735b9400eb8b11cac260120decf08fa43a3ddf215"
