"identity_id","stage","id","file","sex","age","class","occupation","role","prop","prop_group","body","direction","hair_color","skin_tone","features","clothing","marital_status","expression","headwear_type","source_file","source_sha256","reference_files","prompt","sha256"
"I092","old","I092_old","portraits/I092_old.png","m","70","labour","pilgrim","순례자","pilgrim_badge","other","thin","front","grey-white hair with remnants of brown-black","warm fair apricot","high very narrow forehead and broad protruding cheekbones; enormous almond hazel eyes close together; tiny wide upturned nose with round nostrils; long philtrum and very thick lower lip; receding pointed chin; large oval ears","coarse weathered brown travel cloak over plain grey wool cote, modest patched shoulder and practical hood; not clerical robes","married","slight_smile","hood","provenance/raw/I092_old.png","a37868b84ff120a554a6804132aa01c0a4d4b4ed2a07de590b54f4be36519cd6","provenance/references/b95d37a12883-I092_old-r1-ref0.png","Use case: identity-preserve. Edit the ONE person in the supplied reference portrait into their specified later age. This is the exact same individual: preserve their distinctive skull proportions, eye placement, nose shape, chin, mouth and ears, skin tone, build, direction, soft upper-left light, flat opaque grey-brown background, natural painterly rendering and square bust framing. Age skin and facial tissue clearly: mature age45 has modest lines and age-related softness, old age70 has convincing forehead and eye creases, cheek/neck aging and grey hair without changing identity. Stage-specific headwear and clothing changes as below. Keep stated prop plainly visible, do not introduce additional props. Paint complete coherent natural portrait not a layer overlay. ONE complete hand-painted natural realistic bust of I092, a 70-year-old man, southern England around 1300, role: pilgrim. Genuinely facing the viewer nearly front-on with natural slight asymmetry; no mirroring. Permanent anatomical identity: high very narrow forehead and broad protruding cheekbones; enormous almond hazel eyes close together; tiny wide upturned nose with round nostrils; long philtrum and very thick lower lip; receding pointed chin; large oval ears. Build: slender neck and narrow bony shoulders, lean tissue; skull size independent of build. Skin: warm fair apricot; never connect skin tone or body to class, morality or nationality. Hair: grey-white hair with remnants of brown-black; natural blunt medieval bob reaching below both ears, no cropped modern sides; short dark forked beard. Age: Same person at seventy: clearly visible deeper wrinkles, eyelid and cheek sag, age spots, grey-white thinning hair; preserve all distinctive skeletal landmarks. Expression: clearly legible gentle closed-mouth smile, lifted mouth corners and softened eyes, not a broad grin. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: coarse weathered brown travel cloak over plain grey wool cote, modest patched shoulder and practical hood; not clerical robes. Headwear: early 1300 simple wool hood with shoulder cape, no later turban chaperon; male natural bob ends below ears. Prop staging, exactly: one small cast pewter pilgrim badge pinned on the RIGHT breast, hands entirely outside frame; badge is the only prop. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing. Seventy-year old clearly: deeper eye bags, cheek and neck age folds and grey-white beard/hair, unchanged distinctive large eyes, tiny nose and chin.","4ec0a6b30ca3db0aa0d86a966d4499ac339b4e7a3c625a7b71c9cd5d424f4c8e"
"I093","young","I093_young","portraits/I093_young.png","m","24","poor_servant","beggar_disabled_veteran","걸인·장애 있는 퇴역 병사","walking_cane","other","average","left","copper-brown","warm medium olive","very broad short skull; uneven large ears with left one flatter; widely spaced large grey eyes; short blunt crooked nose bending left; narrow straight lips; rounded broad chin and deep asymmetric cheek crease; healed pale mark over left eyebrow, neither villainous nor grotesque","worn patched dull blue wool tunic and frayed brown mantle, visibly mended sleeve; dignified upright seated posture with restricted shoulder, no armor","married","sharp_suspicious","coif_cap","provenance/raw/I093_young.png","100a871e250ea6a61a1ce76aa9cdf4b5e70c048c2a45d60fe747660a0aa8e159","provenance/references/5ab20f510948-style-1.jpg","Use case: historical-scene. Generate ONE fully painted square finished portrait, no grid, no text. Input reference is ONLY approved style and quality, NOT identity: paint a genuinely different individual as specified. Natural soft oil painting realism circa1300 southern England, soft upper-left daylight, opaque flat muted grey-brown background, completed bust including shoulder silhouette and lower torso for exact prop. Headwear fully in frame with small margin, face occupies enough for 96px recognition, no modern haircut, no fantasy costume, no photoreal camera effects. If miniver present use softly mottled grey-white SQUIRREL fur, never black-spotted ermine. Do not repeat any face or default held book from style reference. ONE complete hand-painted natural realistic bust of I093, a 24-year-old man, southern England around 1300, role: beggar disabled veteran. Genuinely facing image LEFT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: very broad short skull; uneven large ears with left one flatter; widely spaced large grey eyes; short blunt crooked nose bending left; narrow straight lips; rounded broad chin and deep asymmetric cheek crease; healed pale mark over left eyebrow, neither villainous nor grotesque. Build: ordinary medium neck and shoulders, moderate cheek tissue. Skin: warm medium olive; never connect skin tone or body to class, morality or nationality. Hair: copper-brown; natural blunt medieval bob reaching below both ears, no cropped modern sides; short copper-brown beard. Age: A genuinely grown young adult with adult jaw, longer neck and adult shoulders, youthful firm skin without deep age wrinkles. Expression: clearly legible focused questioning look, narrowed attentive eyes and slightly raised outer brow, firm mouth; sharp not villainous. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: worn patched dull blue wool tunic and frayed brown mantle, visibly mended sleeve; dignified upright seated posture with restricted shoulder, no armor. Headwear: plain close linen coif beneath a low soft wool cap; male blunt medieval bob extending below ears. Prop staging, exactly: a plain sturdy wooden walking cane held in the RIGHT hand and resting against right lower chest; no weapon. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","aa810bdde51f99143a6cb5790a43ac411127eb9e416bdd8a0c26ae59e9dcfbfb"
"I093","mature","I093_mature","portraits/I093_mature.png","m","45","poor_servant","beggar_disabled_veteran","걸인·장애 있는 퇴역 병사","walking_cane","other","average","left","copper-brown with visible grey strands","warm medium olive","very broad short skull; uneven large ears with left one flatter; widely spaced large grey eyes; short blunt crooked nose bending left; narrow straight lips; rounded broad chin and deep asymmetric cheek crease; healed pale mark over left eyebrow, neither villainous nor grotesque","worn patched dull blue wool tunic and frayed brown mantle, visibly mended sleeve; dignified upright seated posture with restricted shoulder, no armor","married","neutral","coif_cap","provenance/raw/I093_mature.png","cd8568e83e96feb838d97f4c2aaa77fa506b651b9f212f3a8f2dc28ec3bb5087","provenance/references/aa810bdde51f-I093_mature-r1-ref0.png","Use case: identity-preserve. Paint one new complete square natural oil-painted portrait of the EXACT SAME person shown in input identity reference, at specified later age. Preserve unique skull proportions, ear shape, nose, eye spacing, mouth and chin landmarks, skin tone, direction, costume quality, specific prop and handedness, composition and upper-left light. Actually age facial tissues and hair; don't merely change hat. Mature45 must visible moderate forehead/eye/mouth lines and subtle grey, old70 deep wrinkles sagging eyelids cheeks and grey-white hair/beard. Keep object fully legible at lower bust. No book or scroll added. No text or collage. Flat opaque grey-brown backdrop. Follow stage headwear/expression changes below. ONE complete hand-painted natural realistic bust of I093, a 45-year-old man, southern England around 1300, role: beggar disabled veteran. Genuinely facing image LEFT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: very broad short skull; uneven large ears with left one flatter; widely spaced large grey eyes; short blunt crooked nose bending left; narrow straight lips; rounded broad chin and deep asymmetric cheek crease; healed pale mark over left eyebrow, neither villainous nor grotesque. Build: ordinary medium neck and shoulders, moderate cheek tissue. Skin: warm medium olive; never connect skin tone or body to class, morality or nationality. Hair: copper-brown with visible grey strands; natural blunt medieval bob reaching below both ears, no cropped modern sides; short copper-brown beard. Age: Same person at forty-five: visible moderate crow feet, forehead creases and nasolabial folds, subtle greying and mature tissue; not merely a changed hat. Expression: quiet neutral relaxed mouth and naturally alert eyes. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: worn patched dull blue wool tunic and frayed brown mantle, visibly mended sleeve; dignified upright seated posture with restricted shoulder, no armor. Headwear: plain close linen coif beneath a low soft wool cap; male blunt medieval bob extending below ears. Prop staging, exactly: a plain sturdy wooden walking cane held in the RIGHT hand and resting against right lower chest; no weapon. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","52dc6879875e2f35b8690c4d60c8e1e787c84b3cc7fd83736d3439d36ada6b49"
"I093","old","I093_old","portraits/I093_old.png","m","70","poor_servant","beggar_disabled_veteran","걸인·장애 있는 퇴역 병사","walking_cane","other","average","left","grey-white hair with remnants of copper-brown","warm medium olive","very broad short skull; uneven large ears with left one flatter; widely spaced large grey eyes; short blunt crooked nose bending left; narrow straight lips; rounded broad chin and deep asymmetric cheek crease; healed pale mark over left eyebrow, neither villainous nor grotesque","worn patched dull blue wool tunic and frayed brown mantle, visibly mended sleeve; dignified upright seated posture with restricted shoulder, no armor","married","tired_worried","coif_cap","provenance/raw/I093_old.png","7e85913f028b294a4d8555ff333e267988c9a1539198bac5228033b908913545","provenance/references/48ad20ad9a7d-I093_old-before-r2.png","Precise age correction of this exact SAME man. He must clearly read as SEVENTY rather than forty-five, even at thumbnail size. Keep skull, long crooked blunt nose, large ears, grey eyes, scar above left brow, mouth/chin shape, body, cap/coif, below-ear bob, worn patched blue/brown dress, pose and walking cane EXACTLY the same. Age the facial skin with visibly deeper natural forehead and eye wrinkles, softer drooping upper eyelids, sunken temples and more sagged lower cheeks, subtle age spots. Turn beard and moustache predominantly GREY-WHITE with only hints of copper-brown. Hair at temples grey-white. No grotesque exaggeration. Retain natural painted realism, flat brown-grey background, light, framing. This is the old-age continuation of the same recognizable man, not a different face.","3b262eaeb2fdea6932e469dbe599f5cb370564be3abe0beff401ad2ef6af6a52"
"I094","young","I094_young","portraits/I094_young.png","f","24","poor_servant","itinerant_musician","떠돌이 악사","wooden_pipe","other","thin","right","bright auburn","fair ivory with dense brown freckles","very tall trapezoid forehead; widely spaced tiny green eyes; sharply upturned small broad nose; broad expressive thin lips with elevated left corner; exceptionally long blunt jutting chin; large open ears","worn faded plum wool kirtle, patched russet shoulder mantle, rough loose linen neckline and modest travelling dress","unmarried","neutral","loose_unmarried","provenance/raw/I094_young.png","193d05794964dd3c47a219f499bb781147f061d4c8680689b6e7254d0594c452","provenance/references/5ab20f510948-style-1.jpg","Use case: historical-scene. Generate ONE fully painted square finished portrait, no grid, no text. Input reference is ONLY approved style and quality, NOT identity: paint a genuinely different individual as specified. Natural soft oil painting realism circa1300 southern England, soft upper-left daylight, opaque flat muted grey-brown background, completed bust including shoulder silhouette and lower torso for exact prop. Headwear fully in frame with small margin, face occupies enough for 96px recognition, no modern haircut, no fantasy costume, no photoreal camera effects. If miniver present use softly mottled grey-white SQUIRREL fur, never black-spotted ermine. Do not repeat any face or default held book from style reference. ONE complete hand-painted natural realistic bust of I094, a 24-year-old woman, southern England around 1300, role: itinerant musician. Genuinely facing image RIGHT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: very tall trapezoid forehead; widely spaced tiny green eyes; sharply upturned small broad nose; broad expressive thin lips with elevated left corner; exceptionally long blunt jutting chin; large open ears. Build: slender neck and narrow bony shoulders, lean tissue; skull size independent of build. Skin: fair ivory with dense brown freckles; never connect skin tone or body to class, morality or nationality. Hair: bright auburn; natural female hair consistent with headwear. Age: A genuinely grown young adult with adult jaw, longer neck and adult shoulders, youthful firm skin without deep age wrinkles. Expression: quiet neutral relaxed mouth and naturally alert eyes. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: worn faded plum wool kirtle, patched russet shoulder mantle, rough loose linen neckline and modest travelling dress. Headwear: uncovered naturally loose or simply braided female hair with unobtrusive woven tie, no white veil. Prop staging, exactly: one small simple wooden end-blown pipe held diagonally in the LEFT hand across lower bust, not at mouth. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","9b12d92d076d64eab74a4d947abec510c5a1b2f72619a9af6ee8bf9452ac4bcd"
"I094","mature","I094_mature","portraits/I094_mature.png","f","45","poor_servant","itinerant_musician","떠돌이 악사","wooden_pipe","other","thin","right","bright auburn with visible grey strands","fair ivory with dense brown freckles","very tall trapezoid forehead; widely spaced tiny green eyes; sharply upturned small broad nose; broad expressive thin lips with elevated left corner; exceptionally long blunt jutting chin; large open ears","worn faded plum wool kirtle, patched russet shoulder mantle, rough loose linen neckline and modest travelling dress","married","slight_smile","straw_hat","provenance/raw/I094_mature.png","b4675fd36591279b19b523d03e6d2e1f45396b0dc08fc01e5c9a65d17c80a1f4","provenance/references/9b12d92d076d-I094_mature-r1-ref0.png","Use case: identity-preserve. Paint one new complete square natural oil-painted portrait of the EXACT SAME person shown in input identity reference, at specified later age. Preserve unique skull proportions, ear shape, nose, eye spacing, mouth and chin landmarks, skin tone, direction, costume quality, specific prop and handedness, composition and upper-left light. Actually age facial tissues and hair; don't merely change hat. Mature45 must visible moderate forehead/eye/mouth lines and subtle grey, old70 deep wrinkles sagging eyelids cheeks and grey-white hair/beard. Keep object fully legible at lower bust. No book or scroll added. No text or collage. Flat opaque grey-brown backdrop. Follow stage headwear/expression changes below. ONE complete hand-painted natural realistic bust of I094, a 45-year-old woman, southern England around 1300, role: itinerant musician. Genuinely facing image RIGHT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: very tall trapezoid forehead; widely spaced tiny green eyes; sharply upturned small broad nose; broad expressive thin lips with elevated left corner; exceptionally long blunt jutting chin; large open ears. Build: slender neck and narrow bony shoulders, lean tissue; skull size independent of build. Skin: fair ivory with dense brown freckles; never connect skin tone or body to class, morality or nationality. Hair: bright auburn with visible grey strands; natural female hair consistent with headwear. Age: Same person at forty-five: visible moderate crow feet, forehead creases and nasolabial folds, subtle greying and mature tissue; not merely a changed hat. Expression: clearly legible gentle closed-mouth smile, lifted mouth corners and softened eyes, not a broad grin. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: worn faded plum wool kirtle, patched russet shoulder mantle, rough loose linen neckline and modest travelling dress. Headwear: plain broad low woven straw hat over a discreet linen band, visibly straw rather than cloth veil. Prop staging, exactly: one small simple wooden end-blown pipe held diagonally in the LEFT hand across lower bust, not at mouth. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","fa8eb758109374179fbea1210e6968115cb3ae11c5bfca67d302e335898c4270"
"I094","old","I094_old","portraits/I094_old.png","f","70","poor_servant","itinerant_musician","떠돌이 악사","wooden_pipe","other","thin","right","grey-white hair with remnants of bright auburn","fair ivory with dense brown freckles","very tall trapezoid forehead; widely spaced tiny green eyes; sharply upturned small broad nose; broad expressive thin lips with elevated left corner; exceptionally long blunt jutting chin; large open ears","worn faded plum wool kirtle, patched russet shoulder mantle, rough loose linen neckline and modest travelling dress","married","sharp_suspicious","colored_headscarf","provenance/raw/I094_old.png","2f4053d0cc4e7ca0c1f7aa74788eca5fb59eb562f0da127715e9b88dd8961b53","provenance/references/9b12d92d076d-I094_old-r1-ref0.png","Use case: identity-preserve. Paint one new complete square natural oil-painted portrait of the EXACT SAME person shown in input identity reference, at specified later age. Preserve unique skull proportions, ear shape, nose, eye spacing, mouth and chin landmarks, skin tone, direction, costume quality, specific prop and handedness, composition and upper-left light. Actually age facial tissues and hair; don't merely change hat. Mature45 must visible moderate forehead/eye/mouth lines and subtle grey, old70 deep wrinkles sagging eyelids cheeks and grey-white hair/beard. Keep object fully legible at lower bust. No book or scroll added. No text or collage. Flat opaque grey-brown backdrop. Follow stage headwear/expression changes below. ONE complete hand-painted natural realistic bust of I094, a 70-year-old woman, southern England around 1300, role: itinerant musician. Genuinely facing image RIGHT in three-quarter view; paint this direction, never mirror. Permanent anatomical identity: very tall trapezoid forehead; widely spaced tiny green eyes; sharply upturned small broad nose; broad expressive thin lips with elevated left corner; exceptionally long blunt jutting chin; large open ears. Build: slender neck and narrow bony shoulders, lean tissue; skull size independent of build. Skin: fair ivory with dense brown freckles; never connect skin tone or body to class, morality or nationality. Hair: grey-white hair with remnants of bright auburn; natural female hair consistent with headwear. Age: Same person at seventy: clearly visible deeper wrinkles, eyelid and cheek sag, age spots, grey-white thinning hair; preserve all distinctive skeletal landmarks. Expression: clearly legible focused questioning look, narrowed attentive eyes and slightly raised outer brow, firm mouth; sharp not villainous. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: worn faded plum wool kirtle, patched russet shoulder mantle, rough loose linen neckline and modest travelling dress. Headwear: muted ochre or russet cloth headscarf tied close around head, visibly colored not white. Prop staging, exactly: one small simple wooden end-blown pipe held diagonally in the LEFT hand across lower bust, not at mouth. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","b31e57113bb6b10dbea4904181683d16a2172fcfd16a0821e8885b4a5560e9ca"
"I095","young","I095_young","portraits/I095_young.png","f","24","gentry","gentry_lady","젠트리 여인","none","none","heavy","front","dark ash brown","medium warm honey","very low wide forehead; close-set big dark-blue eyes beneath fine high brows; very long slim straight nose with downturned rounded tip; short broad full mouth; large soft wide chin; small close-set ears; right cheek slightly fuller","rich deep royal blue fine broadcloth gown, warm tawny fox-fur-lined mantle visibly broad at collar, elaborate restrained silver clasp and elegant composed posture; wealth entirely in costume","married","neutral","barbette_fillet","provenance/raw/I095_young.png","dd74b49ab3b2335beae4084a9baf756da8aa7e639aa0375d8295ecd2f7daba78","provenance/references/5ab20f510948-style-1.jpg","Use case: historical-scene. Generate ONE fully painted square finished portrait, no grid, no text. Input reference is ONLY approved style and quality, NOT identity: paint a genuinely different individual as specified. Natural soft oil painting realism circa1300 southern England, soft upper-left daylight, opaque flat muted grey-brown background, completed bust including shoulder silhouette and lower torso for exact prop. Headwear fully in frame with small margin, face occupies enough for 96px recognition, no modern haircut, no fantasy costume, no photoreal camera effects. If miniver present use softly mottled grey-white SQUIRREL fur, never black-spotted ermine. Do not repeat any face or default held book from style reference. ONE complete hand-painted natural realistic bust of I095, a 24-year-old woman, southern England around 1300, role: gentry lady. Genuinely facing the viewer nearly front-on with natural slight asymmetry; no mirroring. Permanent anatomical identity: very low wide forehead; close-set big dark-blue eyes beneath fine high brows; very long slim straight nose with downturned rounded tip; short broad full mouth; large soft wide chin; small close-set ears; right cheek slightly fuller. Build: full cheeks, substantial neck and broad fleshy shoulders, visibly heavier build; not caricature. Skin: medium warm honey; never connect skin tone or body to class, morality or nationality. Hair: dark ash brown; natural female hair consistent with headwear. Age: A genuinely grown young adult with adult jaw, longer neck and adult shoulders, youthful firm skin without deep age wrinkles. Expression: quiet neutral relaxed mouth and naturally alert eyes. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: rich deep royal blue fine broadcloth gown, warm tawny fox-fur-lined mantle visibly broad at collar, elaborate restrained silver clasp and elegant composed posture; wealth entirely in costume. Headwear: historically correct linen barbette strap under chin and narrow fillet across crown, side hair gathered into restrained netted crespines; no fantasy crown. Prop staging, exactly: absolutely no handheld object, no books, scrolls, gloves or rings displayed; hands below frame. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","f2fe0a696ce33732c771628d65b09749fdafc13bb5e6db95f3b52eb6628ddc67"
"I095","mature","I095_mature","portraits/I095_mature.png","f","45","gentry","gentry_lady","젠트리 여인","none","none","heavy","front","dark ash brown with visible grey strands","medium warm honey","very low wide forehead; close-set big dark-blue eyes beneath fine high brows; very long slim straight nose with downturned rounded tip; short broad full mouth; large soft wide chin; small close-set ears; right cheek slightly fuller","rich deep royal blue fine broadcloth gown, warm tawny fox-fur-lined mantle visibly broad at collar, elaborate restrained silver clasp and elegant composed posture; wealth entirely in costume","married","tired_worried","barbette_fillet","provenance/raw/I095_mature.png","3758959ff42cc3acf704d78a7fb50bfa89e8cb878ae79e46320bd93dd306fc03","provenance/references/f2fe0a696ce3-I095_mature-r1-ref0.png","Use case: identity-preserve. Paint one new complete square natural oil-painted portrait of the EXACT SAME person shown in input identity reference, at specified later age. Preserve unique skull proportions, ear shape, nose, eye spacing, mouth and chin landmarks, skin tone, direction, costume quality, specific prop and handedness, composition and upper-left light. Actually age facial tissues and hair; don't merely change hat. Mature45 must visible moderate forehead/eye/mouth lines and subtle grey, old70 deep wrinkles sagging eyelids cheeks and grey-white hair/beard. Keep object fully legible at lower bust. No book or scroll added. No text or collage. Flat opaque grey-brown backdrop. Follow stage headwear/expression changes below. ONE complete hand-painted natural realistic bust of I095, a 45-year-old woman, southern England around 1300, role: gentry lady. Genuinely facing the viewer nearly front-on with natural slight asymmetry; no mirroring. Permanent anatomical identity: very low wide forehead; close-set big dark-blue eyes beneath fine high brows; very long slim straight nose with downturned rounded tip; short broad full mouth; large soft wide chin; small close-set ears; right cheek slightly fuller. Build: full cheeks, substantial neck and broad fleshy shoulders, visibly heavier build; not caricature. Skin: medium warm honey; never connect skin tone or body to class, morality or nationality. Hair: dark ash brown with visible grey strands; natural female hair consistent with headwear. Age: Same person at forty-five: visible moderate crow feet, forehead creases and nasolabial folds, subtle greying and mature tissue; not merely a changed hat. Expression: clearly legible restrained concern or fatigue, knitted inner brows and weary softened mouth, no moral coding. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: rich deep royal blue fine broadcloth gown, warm tawny fox-fur-lined mantle visibly broad at collar, elaborate restrained silver clasp and elegant composed posture; wealth entirely in costume. Headwear: historically correct linen barbette strap under chin and narrow fillet across crown, side hair gathered into restrained netted crespines; no fantasy crown. Prop staging, exactly: absolutely no handheld object, no books, scrolls, gloves or rings displayed; hands below frame. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","5a717487751320f485c6e7390acbbfcf7bcb97d2c63b1f6d089acfec2aa7c917"
"I095","old","I095_old","portraits/I095_old.png","f","70","gentry","gentry_lady","젠트리 여인","none","none","heavy","front","grey-white hair with remnants of dark ash brown","medium warm honey","very low wide forehead; close-set big dark-blue eyes beneath fine high brows; very long slim straight nose with downturned rounded tip; short broad full mouth; large soft wide chin; small close-set ears; right cheek slightly fuller","rich deep royal blue fine broadcloth gown, warm tawny fox-fur-lined mantle visibly broad at collar, elaborate restrained silver clasp and elegant composed posture; wealth entirely in costume","married","neutral","hood","provenance/raw/I095_old.png","d828fcf2fd2dfb244c74d644bb189a456e51c0527d41bff88d7bd78699dd4c35","provenance/references/f2fe0a696ce3-I095_old-r1-ref0.png","Use case: identity-preserve. Paint one new complete square natural oil-painted portrait of the EXACT SAME person shown in input identity reference, at specified later age. Preserve unique skull proportions, ear shape, nose, eye spacing, mouth and chin landmarks, skin tone, direction, costume quality, specific prop and handedness, composition and upper-left light. Actually age facial tissues and hair; don't merely change hat. Mature45 must visible moderate forehead/eye/mouth lines and subtle grey, old70 deep wrinkles sagging eyelids cheeks and grey-white hair/beard. Keep object fully legible at lower bust. No book or scroll added. No text or collage. Flat opaque grey-brown backdrop. Follow stage headwear/expression changes below. ONE complete hand-painted natural realistic bust of I095, a 70-year-old woman, southern England around 1300, role: gentry lady. Genuinely facing the viewer nearly front-on with natural slight asymmetry; no mirroring. Permanent anatomical identity: very low wide forehead; close-set big dark-blue eyes beneath fine high brows; very long slim straight nose with downturned rounded tip; short broad full mouth; large soft wide chin; small close-set ears; right cheek slightly fuller. Build: full cheeks, substantial neck and broad fleshy shoulders, visibly heavier build; not caricature. Skin: medium warm honey; never connect skin tone or body to class, morality or nationality. Hair: grey-white hair with remnants of dark ash brown; natural female hair consistent with headwear. Age: Same person at seventy: clearly visible deeper wrinkles, eyelid and cheek sag, age spots, grey-white thinning hair; preserve all distinctive skeletal landmarks. Expression: quiet neutral relaxed mouth and naturally alert eyes. Class must read from costume texture, cut, fur, headwear and posture even if the prop is hidden: rich deep royal blue fine broadcloth gown, warm tawny fox-fur-lined mantle visibly broad at collar, elaborate restrained silver clasp and elegant composed posture; wealth entirely in costume. Headwear: early 1300 simple wool hood with shoulder cape, no later turban chaperon; male natural bob ends below ears. Prop staging, exactly: absolutely no handheld object, no books, scrolls, gloves or rings displayed; hands below frame. ABSOLUTELY NO BOOK, SCROLL, DOCUMENT OR PAPER. Do not add extra generic props. Preserve this same unique skull, nose, eyes, lips, ears and chin across ages; adult growth follows child landmarks. Whole completed person painted together, no assembled layers. Bust fills square with headwear fully inside frame and enough lower torso for the stated object, upper-left soft light, opaque flat muted grey-brown background. Painterly realism matching approved pilot, natural individualized face, not caricature, no modern haircuts or fantasy clothing.","a3436f5398240dec57f0c47bb03c4767db4d418543162a910c005c9fa47760b9"
